genre_1,genre_2,release_year,count
Action,Horror,1980,3
Action,Mystery,1980,2
Documentary,History,1980,3
Documentary,Music,1980,2
History,Music,1980,1
Adventure,Horror,1980,4
Adventure,Mystery,1980,2
Adventure,Thriller,1980,5
Romance,War,1980,1
Action,Animation,1998,4
Animation,Drama,2001,7
Fantasy,Mystery,2001,2
Science_Fiction,Western,1982,1
Fantasy,Horror,2001,8
Comedy,Music,1968,8
Comedy,Romance,1968,14
Music,Romance,1968,7
Action,History,1976,1
Drama,History,1976,11
History,War,1976,2
Action,War,1958,4
Drama,Family,1933,1
Action,Drama,1943,10
Action,War,1943,8
Comedy,Crime,1978,11
Comedy,Mystery,1978,6
Comedy,Thriller,1978,7
Crime,Mystery,1978,5
Drama,Mystery,1977,6
Mystery,Thriller,1977,7
Fantasy,Science_Fiction,1976,2
Adventure,Crime,1981,3
Crime,Drama,1977,17
Action,Western,1983,1
Crime,Romance,1983,4
Crime,Western,1983,1
Drama,Western,1983,1
Romance,Western,1983,1
Thriller,Western,1983,1
Comedy,Crime,1960,3
Comedy,Thriller,1960,2
Crime,Music,1960,1
Music,Thriller,1960,1
Action,War,2001,5
Thriller,War,2001,3
Drama,Science_Fiction,1957,2
Drama,Thriller,1957,11
Science_Fiction,Thriller,1957,3
Action,History,2001,7
Crime,Mystery,1945,8
Comedy,Romance,1970,16
Mystery,Science_Fiction,2001,6
Comedy,Fantasy,1966,3
Action,Horror,1982,7
Comedy,Horror,2001,12
Comedy,Horror,2000,9
Adventure,Drama,1943,7
Adventure,War,1943,6
Animation,Comedy,1972,2
Animation,Drama,1972,1
Animation,Comedy,1974,2
Adventure,Crime,1964,4
Comedy,Crime,1964,11
Crime,Drama,1957,16
Crime,Mystery,1957,3
Drama,Mystery,1957,5
Comedy,Mystery,1976,2
Crime,Mystery,1976,7
Comedy,Drama,2002,108
Adventure,History,2001,3
History,Horror,2001,2
Romance,Science_Fiction,1990,3
Animation,Fantasy,1983,7
Animation,Science_Fiction,1983,2
Adventure,Comedy,2002,16
Adventure,Family,2002,26
Comedy,Family,2002,32
Comedy,Crime,1982,10
Comedy,Thriller,1982,3
Drama,History,1974,8
Comedy,Western,1963,1
Comedy,Drama,1976,19
Comedy,Foreign,1976,2
Drama,Foreign,1976,5
Drama,Science_Fiction,1966,3
Mystery,Science_Fiction,1966,1
Science_Fiction,Thriller,1966,2
Action,Western,1961,3
Action,Adventure,2002,42
Action,Drama,2002,61
Adventure,Drama,2002,21
Adventure,Thriller,2002,16
Drama,Thriller,2002,102
Drama,Horror,2002,12
Drama,Mystery,2002,37
Horror,Mystery,2002,14
Drama,Romance,2002,116
Drama,History,1956,9
History,Horror,1956,1
Action,Comedy,1973,8
Action,Science_Fiction,2002,27
Science_Fiction,Thriller,2002,22
Drama,Family,1934,4
Drama,Music,1934,3
Family,Music,1934,2
Drama,Family,1937,4
Drama,Music,1937,6
Family,Music,1937,1
Action,Family,2002,11
Action,Music,2002,2
Action,Romance,2002,12
Adventure,Music,2002,1
Adventure,Romance,2002,5
Comedy,Music,2002,10
Drama,Family,2002,22
Drama,Music,2002,12
Family,Music,2002,1
Family,Romance,2002,8
Music,Romance,2002,5
Drama,War,2002,18
Crime,Drama,2002,64
Crime,Thriller,2002,50
Adventure,Animation,2002,18
Adventure,Fantasy,2002,16
Animation,Family,2002,27
Animation,Fantasy,2002,11
Family,Fantasy,2002,17
Comedy,Crime,1966,15
Action,History,1966,1
History,War,1966,6
Music,Romance,1975,3
Comedy,Romance,1972,9
Horror,Romance,1957,1
Horror,Thriller,1957,3
Romance,Science_Fiction,1957,1
Romance,Thriller,1957,1
Drama,Fantasy,2002,14
Fantasy,Horror,2002,7
Action,Crime,2002,33
Adventure,Western,1956,3
Adventure,Western,1958,1
Action,Horror,2000,4
Adventure,Horror,2000,1
Adventure,Mystery,2000,2
Animation,Horror,2000,2
Animation,Mystery,2000,2
Fantasy,Horror,2000,4
Fantasy,Mystery,2000,4
Mystery,Science_Fiction,2000,2
Action,History,2002,5
Action,War,2002,3
History,War,2002,4
Animation,Science_Fiction,1992,1
Comedy,Mystery,1947,2
Comedy,Thriller,1947,3
Romance,Thriller,1947,6
Adventure,Science_Fiction,2002,14
Comedy,Documentary,1980,2
History,Western,1980,2
Adventure,Western,1980,3
Animation,Comedy,2002,15
Action,Horror,2002,9
Horror,Science_Fiction,2002,14
Adventure,History,1961,3
Drama,History,1961,8
Comedy,Western,1948,2
Comedy,Crime,1983,9
Action,Fantasy,2002,11
Fantasy,Thriller,2002,4
Horror,Thriller,2002,31
Horror,Mystery,1961,4
Horror,Thriller,1961,2
Mystery,Thriller,1961,6
Horror,Thriller,1964,5
Family,Science_Fiction,2002,11
Family,Thriller,2002,4
Comedy,Crime,2002,20
Comedy,Drama,2003,113
Comedy,Romance,2003,75
Drama,Romance,2003,92
Crime,Romance,1972,2
Romance,Thriller,1972,4
Crime,Horror,1984,4
Horror,Romance,1984,1
Drama,Foreign,1991,11
Crime,Mystery,2002,18
Mystery,Thriller,2002,43
Documentary,History,1982,2
Adventure,Science_Fiction,1964,3
Crime,Mystery,1950,4
Drama,Mystery,1950,6
Adventure,Crime,2002,3
Adventure,Western,1975,3
Drama,History,1945,4
Mystery,War,2001,1
Adventure,Family,2004,22
Adventure,Mystery,2004,6
Family,Mystery,2004,1
Action,Mystery,2002,9
Comedy,Mystery,2002,7
Action,Romance,1979,4
Action,War,1979,1
Adventure,Romance,1979,2
Adventure,War,1979,3
Romance,Thriller,1979,4
Romance,War,1979,2
Thriller,War,1979,1
Crime,Romance,2002,6
Action,Mystery,1978,1
Comedy,Romance,1969,14
Action,History,1990,2
Adventure,History,1990,1
Romance,War,1959,3
Action,Music,1953,1
Action,Western,1953,11
Music,Western,1953,1
Romance,War,1957,3
Comedy,Drama,1946,3
Comedy,Music,1946,3
Comedy,Western,1946,1
Drama,Music,1946,4
Drama,Western,1946,2
Music,Western,1946,2
Comedy,History,2002,2
Drama,History,2002,19
History,Romance,2002,4
Action,History,1968,2
Adventure,History,1968,2
Adventure,War,1968,3
History,War,1968,2
Action,Romance,1978,1
Adventure,Comedy,1978,5
Adventure,Romance,1978,1
Documentary,Music,1978,2
Action,Adventure,1957,5
Action,Drama,1957,13
Action,Romance,1957,4
Adventure,Romance,1957,5
Adventure,Western,2002,1
Animation,Western,2002,1
Comedy,Western,2002,1
Family,Western,2002,1
Comedy,Drama,1956,14
Drama,Thriller,1952,11
Adventure,Western,1954,2
Music,Romance,1963,2
Adventure,Mystery,2002,5
Comedy,Foreign,2001,11
Family,Foreign,2001,2
Drama,Western,1972,5
Thriller,Western,1968,2
Action,Drama,1967,17
Action,Western,1967,10
Drama,Western,1967,7
Adventure,Mystery,1991,1
Mystery,Science_Fiction,2002,9
Adventure,History,2002,4
Crime,Foreign,1991,2
Comedy,Fantasy,2002,17
Comedy,Science_Fiction,2002,17
Action,Animation,2002,10
Comedy,Crime,1977,9
Comedy,History,1972,1
Comedy,Music,1972,3
Drama,History,1972,10
History,Music,1972,1
Crime,Romance,1975,5
Drama,Horror,1972,11
History,Thriller,1969,1
Comedy,Horror,2002,6
History,Thriller,2002,1
Crime,Science_Fiction,2002,2
Action,Comedy,1976,10
Action,Comedy,1967,8
Action,Comedy,1966,10
Action,Thriller,1966,11
Comedy,Thriller,1966,5
Crime,Romance,1943,3
Adventure,Comedy,1966,9
Comedy,Science_Fiction,1966,6
Fantasy,Science_Fiction,1966,4
Drama,Science_Fiction,2002,15
Drama,Foreign,2004,54
Drama,Romance,2004,127
Drama,Thriller,2004,83
Foreign,Romance,2004,19
Foreign,Thriller,2004,11
Romance,Thriller,2004,19
Drama,Romance,1969,26
Music,Romance,1969,4
Action,Science_Fiction,1975,5
Mystery,Romance,2002,5
Adventure,Animation,1985,5
Animation,Comedy,1985,5
Animation,Family,1985,10
Animation,Fantasy,1985,8
Animation,Science_Fiction,1985,6
Action,War,1991,1
Comedy,Science_Fiction,1979,6
Comedy,Thriller,1979,3
Action,Romance,1960,2
Romance,Western,1960,3
Action,Music,1956,1
Action,Romance,1956,7
Music,Western,1956,1
Romance,Western,1956,3
Foreign,History,2001,2
Documentary,Foreign,2001,8
Crime,Foreign,2001,6
Foreign,Thriller,2001,9
Crime,Horror,1940,2
Crime,Mystery,1940,6
Horror,Mystery,1940,2
Family,Horror,1991,1
Action,Romance,1969,3
Comedy,Thriller,1968,4
Adventure,Drama,1931,5
Adventure,Romance,1931,4
Comedy,Crime,1955,3
Comedy,Crime,1951,4
Adventure,War,2002,2
Romance,War,2002,3
Crime,Music,2002,2
Music,Mystery,2002,1
Music,Thriller,2002,2
Animation,Romance,2002,3
Fantasy,Romance,2002,5
Crime,Horror,2002,3
Romance,Thriller,2002,19
Action,Fantasy,1964,4
Action,Science_Fiction,1964,3
Adventure,Fantasy,1964,6
Fantasy,Science_Fiction,1964,4
Family,Fantasy,1969,2
Family,Science_Fiction,1969,1
Fantasy,Science_Fiction,1969,5
Documentary,Drama,1988,2
Animation,Comedy,1964,3
Animation,Family,1964,3
Animation,Fantasy,1964,1
Animation,Science_Fiction,1964,1
Comedy,Science_Fiction,1964,3
Family,Science_Fiction,1964,2
Action,Mystery,1982,2
Fantasy,Science_Fiction,2002,9
Romance,Science_Fiction,2002,4
Comedy,Documentary,2002,6
Documentary,Drama,2002,5
Documentary,Music,2002,9
Documentary,Thriller,2002,2
Fantasy,History,2002,1
Fantasy,Mystery,2002,4
History,Mystery,2002,1
Animation,Drama,1988,2
Animation,War,1988,1
Fantasy,Thriller,1993,4
Drama,Music,1977,3
Action,Music,1983,1
Fantasy,Music,1980,2
Adventure,Horror,1981,3
Comedy,Mystery,1981,3
Comedy,Thriller,1981,3
Comedy,Horror,1983,2
Horror,Mystery,1981,20
Mystery,Thriller,1982,12
Action,Mystery,1981,2
Documentary,Horror,1981,1
Documentary,Horror,1978,1
Documentary,Horror,1985,2
Documentary,Horror,1990,1
Documentary,Horror,1999,2
Action,Horror,1981,6
Horror,Science_Fiction,1981,7
Family,Romance,1981,2
Foreign,Horror,1981,1
Foreign,Science_Fiction,1981,1
Foreign,Thriller,1981,1
Music,Thriller,1982,2
Romance,War,1981,1
Animation,Comedy,1981,2
Comedy,Foreign,1981,3
Crime,Horror,1981,3
Music,Romance,1981,2
Comedy,History,2001,2
Foreign,Romance,2002,17
Action,War,1960,3
Drama,War,1960,10
History,War,1960,5
Comedy,War,1966,6
Foreign,Music,2001,1
Comedy,Drama,1943,5
Comedy,War,1943,2
Romance,War,1943,3
Action,Science_Fiction,1961,3
Drama,War,1990,4
Thriller,War,1990,1
Comedy,Family,1958,1
Drama,Family,1958,2
Family,Romance,1958,1
Foreign,Romance,1991,4
Mystery,Romance,1981,3
Fantasy,Horror,1981,4
Comedy,Music,1981,2
Crime,History,1981,1
History,Thriller,1981,1
Adventure,Mystery,1981,1
Documentary,Drama,1981,3
Animation,Science_Fiction,2002,10
Action,Family,1974,1
Action,Fantasy,1974,4
Action,Science_Fiction,1974,4
Adventure,Fantasy,1974,4
Adventure,Science_Fiction,1974,2
Family,Science_Fiction,1974,2
Fantasy,Science_Fiction,1974,4
Adventure,Horror,1985,3
Action,Drama,1964,16
Action,History,1964,4
Action,War,1964,6
Drama,History,1964,10
History,War,1964,5
Action,Drama,2011,75
Action,Foreign,2011,15
Action,Romance,2011,15
Drama,Foreign,2011,47
Drama,Romance,2011,113
Foreign,Romance,2011,18
Adventure,Comedy,1982,1
Comedy,Western,1982,2
Comedy,Science_Fiction,1982,4
Crime,Horror,1982,4
Romance,Thriller,1982,1
Crime,History,2002,1
Crime,Romance,1956,1
Mystery,Romance,1956,1
Romance,Thriller,1956,1
Action,Family,1940,1
Action,Fantasy,1940,1
Adventure,Family,1940,1
Adventure,Fantasy,1940,1
Family,Fantasy,1940,3
Romance,War,1956,6
Horror,Mystery,1974,6
Science_Fiction,Thriller,1962,2
Comedy,Documentary,2003,6
Action,Foreign,2000,6
Foreign,Thriller,2000,11
Adventure,Comedy,2003,21
Adventure,Crime,2003,5
Comedy,Crime,2003,25
Action,Comedy,2003,38
Action,Crime,2003,29
Action,Thriller,2003,72
Comedy,Thriller,2003,27
Crime,Thriller,2003,46
Comedy,Drama,1935,23
Crime,Romance,1964,1
Drama,War,1991,3
Comedy,Romance,1962,11
Music,Romance,1962,3
Family,Romance,1979,3
Action,Crime,1937,4
Action,Romance,1937,1
Crime,Romance,1937,6
Drama,Romance,1937,29
Horror,Thriller,2003,35
Documentary,Foreign,2002,6
Crime,Music,1972,1
Drama,Music,1985,3
Family,Mystery,1964,2
Family,Thriller,1964,1
Mystery,Romance,1964,1
Romance,Thriller,1964,1
Action,Drama,2003,50
Horror,Mystery,2003,11
Horror,Romance,2002,1
Drama,Western,1947,3
Thriller,Western,1947,1
Action,Comedy,1960,1
Action,Crime,1960,5
Action,Foreign,1983,5
Adventure,Foreign,1983,2
Foreign,Thriller,1983,2
Music,Western,1982,1
History,Thriller,1982,1
Comedy,Foreign,1982,2
Crime,War,1982,2
Adventure,Romance,1982,1
Action,Music,1982,1
Comedy,War,1983,1
Drama,War,1983,7
Comedy,Science_Fiction,2003,13
Drama,Science_Fiction,2003,14
Drama,Thriller,2003,82
Romance,Science_Fiction,2003,6
Romance,Thriller,2003,23
Science_Fiction,Thriller,2003,22
Action,Adventure,2003,37
Action,Western,2003,3
Adventure,Western,2003,2
Comedy,Western,2003,1
Action,Fantasy,2003,10
Action,Science_Fiction,2003,26
Crime,Fantasy,2003,1
Crime,Science_Fiction,2003,1
Fantasy,Science_Fiction,2003,10
Fantasy,Thriller,2003,8
Adventure,Animation,2003,13
Adventure,Family,2003,18
Animation,Family,2003,24
Crime,Horror,1983,6
Drama,Horror,1983,8
Action,Western,1951,4
Drama,Western,1951,2
War,Western,1951,1
Drama,Science_Fiction,1976,3
Drama,History,2003,19
Drama,War,2003,13
History,War,2003,8
Crime,Drama,2003,57
Foreign,Mystery,2002,7
Foreign,Thriller,2002,13
Crime,Horror,1959,2
Crime,Romance,1959,2
Crime,Science_Fiction,1959,2
Horror,Romance,1959,1
Romance,Thriller,1959,3
Science_Fiction,Thriller,1959,3
Action,War,2003,6
Drama,Music,1957,4
Comedy,Thriller,1942,2
Romance,Thriller,1942,2
Adventure,Family,1966,6
Drama,Family,1966,5
History,Music,1954,1
Drama,Horror,2003,16
Horror,Science_Fiction,2003,14
Comedy,Music,2003,14
Comedy,Drama,1937,15
Action,Family,1943,1
Adventure,Family,1943,2
Drama,Family,1943,3
Action,Mystery,2003,5
Crime,Mystery,2003,12
Drama,Mystery,2003,22
Mystery,Thriller,2003,26
Adventure,Science_Fiction,2003,12
Adventure,Thriller,2003,21
Mystery,Thriller,1950,2
Comedy,Fantasy,2003,12
Adventure,Drama,2003,27
Comedy,Family,2003,36
Drama,Family,2003,27
Crime,Mystery,1971,5
Drama,Mystery,1971,8
Adventure,Music,1978,2
Family,Music,1978,2
Fantasy,Music,1978,2
Action,Romance,1962,3
Documentary,Romance,2003,1
Foreign,Music,2002,2
Fantasy,Music,1986,3
Action,Animation,1986,4
Animation,Fantasy,1986,4
Animation,Romance,1986,1
Drama,TV_Movie,2002,7
Romance,TV_Movie,2002,1
Music,Romance,1990,3
Comedy,Music,1956,5
Action,Romance,2003,9
Comedy,Foreign,2002,15
Crime,Romance,2003,8
Foreign,War,1997,1
Comedy,Family,1972,7
Action,Western,1970,14
Drama,Western,1970,7
Crime,Documentary,2001,1
Comedy,Documentary,1974,1
Documentary,Family,1974,2
Comedy,Romance,1976,3
Action,Comedy,1939,2
Action,Western,1939,3
Comedy,Western,1939,1
Drama,Western,1979,2
Romance,Western,1979,1
Animation,Drama,1962,1
Animation,Family,1962,2
Animation,Music,1962,1
Animation,Romance,1962,1
Family,Music,1962,2
Family,Romance,1962,1
Action,Thriller,1957,7
Action,Western,1957,7
Thriller,Western,1957,2
Action,Western,1965,4
Adventure,Drama,1965,9
Adventure,Western,1965,4
Drama,Western,1965,4
Family,Thriller,1991,1
Drama,Western,1955,4
Romance,Western,1955,4
Drama,Family,1970,5
Documentary,Music,1973,5
Romance,War,1955,2
Drama,Family,1963,3
Documentary,Drama,1929,1
Thriller,War,1947,1
Action,War,1956,6
Drama,War,1969,12
Adventure,Romance,1930,2
Adventure,Western,1930,1
Romance,Western,1930,1
Adventure,War,1957,5
Documentary,Drama,1934,1
Action,History,1951,2
Drama,History,1951,4
History,War,1951,2
Comedy,Music,1978,3
Crime,Thriller,1962,2
Drama,War,1971,10
Drama,History,1921,1
Adventure,Drama,1964,11
Action,Fantasy,1953,1
Drama,Fantasy,1953,2
Fantasy,Romance,1953,2
Comedy,History,1970,2
Comedy,Foreign,1965,3
Foreign,Romance,1965,1
Fantasy,Horror,1976,2
Fantasy,Thriller,1976,1
Comedy,History,1993,2
Comedy,Thriller,1993,7
Crime,Foreign,1993,1
Crime,History,1993,1
Foreign,History,1993,2
Foreign,Thriller,1993,1
History,Romance,1993,1
History,Thriller,1993,1
Adventure,Fantasy,2003,8
Drama,Fantasy,2003,13
Comedy,Mystery,1990,3
Drama,Music,2003,9
Action,Family,2003,8
Family,Science_Fiction,2003,6
Comedy,War,2001,1
Crime,War,2001,1
Adventure,Foreign,2003,3
Adventure,Romance,2003,4
Comedy,Foreign,2003,23
Crime,Foreign,2003,5
Drama,Foreign,2003,41
Foreign,Romance,2003,16
Foreign,Thriller,2003,11
Adventure,Crime,1970,1
Adventure,Romance,1970,1
Adventure,Thriller,1970,1
Comedy,Crime,1970,6
Comedy,Mystery,1970,2
Comedy,Thriller,1970,3
Crime,Mystery,1970,3
Crime,Romance,1970,2
Crime,Thriller,1970,11
Mystery,Romance,1970,1
Mystery,Thriller,1970,10
Romance,Thriller,1970,3
Family,Music,2003,5
Documentary,Drama,2003,5
Action,Western,1949,2
Drama,Western,1949,2
Crime,Drama,1970,13
Crime,Science_Fiction,1973,3
Crime,Horror,1953,1
Crime,Mystery,1953,4
Horror,Mystery,1953,1
Horror,Romance,1988,1
Crime,Horror,1967,2
Horror,Thriller,1967,4
Mystery,Science_Fiction,1971,1
Comedy,Drama,1949,4
Foreign,Science_Fiction,1963,1
Adventure,Horror,1953,1
Adventure,Science_Fiction,1953,1
Action,Horror,1990,11
Horror,Romance,1979,5
Comedy,War,1990,2
Drama,Western,2001,2
Romance,Western,2001,2
Fantasy,Horror,2003,2
Fantasy,Mystery,2003,3
Fantasy,Romance,2003,2
Horror,Romance,2003,2
Mystery,Romance,2003,3
Animation,Romance,2001,3
Family,Music,1969,1
Family,Romance,1969,1
Music,Romance,1979,5
Action,Adventure,1942,6
Action,Family,1942,1
Action,Fantasy,1942,2
Adventure,Family,1942,1
Adventure,Fantasy,1942,1
Family,Fantasy,1942,1
Horror,Romance,1985,3
Adventure,Comedy,1960,2
Comedy,Family,1960,7
Adventure,Family,1937,4
Music,Romance,2003,6
Animation,Comedy,2003,11
Animation,Drama,2003,3
Mystery,Science_Fiction,1983,2
Adventure,Music,2001,1
Comedy,History,1974,1
Documentary,Music,1976,4
Comedy,Western,1954,1
Drama,Western,1954,4
Music,Western,1954,1
History,Mystery,1976,1
History,Thriller,1976,1
Action,Family,1976,2
Action,Music,1976,1
Comedy,Music,1976,5
Drama,Family,1976,2
Drama,Music,1976,4
Family,Music,1976,2
Comedy,Family,1966,10
Comedy,Mystery,1966,4
Family,Mystery,1966,2
Family,Romance,1966,2
Mystery,Romance,1966,3
Drama,War,1985,5
History,War,1985,2
Comedy,War,1979,2
Romance,Western,1993,1
Comedy,Science_Fiction,1967,4
Family,Science_Fiction,1967,1
Comedy,Western,1968,6
Family,Western,1968,1
Horror,Romance,1980,3
Drama,Fantasy,1972,6
Fantasy,Horror,1972,4
Drama,Fantasy,1970,5
Family,Fantasy,1970,3
Comedy,Fantasy,1941,5
Drama,Fantasy,1941,3
Action,Horror,2003,13
Adventure,War,2003,4
Romance,War,2003,3
Comedy,Mystery,2003,9
Crime,Music,2003,2
Music,Mystery,2003,1
Action,Crime,1969,4
Comedy,Thriller,1969,2
Horror,Mystery,1984,10
Mystery,Science_Fiction,1984,4
Adventure,Horror,1974,1
Comedy,Music,1941,6
Action,Fantasy,1962,1
Adventure,Fantasy,1962,5
Drama,Fantasy,1962,3
Family,Fantasy,1962,3
Drama,Mystery,1943,7
Action,Mystery,1943,1
Action,Thriller,1943,1
Family,Fantasy,2003,7
Action,Documentary,2003,3
Adventure,Documentary,2003,3
Documentary,Music,2003,7
Mystery,Science_Fiction,2003,3
Thriller,Western,2003,1
Family,Mystery,2003,3
Family,Thriller,2003,2
Comedy,Horror,1945,1
Comedy,Mystery,1945,4
Comedy,Thriller,1945,3
Horror,Mystery,1945,2
Comedy,Family,1962,4
Drama,History,1952,5
Action,Drama,1935,7
Drama,History,1928,2
Crime,Drama,1920,2
Crime,Horror,1920,2
Crime,Thriller,1920,1
Drama,Horror,1920,3
Drama,Thriller,1920,1
Horror,Thriller,1920,2
Drama,Romance,1919,3
Adventure,Crime,1979,5
Action,Fantasy,1969,2
Action,Science_Fiction,1969,4
Adventure,Comedy,1969,9
Adventure,Fantasy,1969,1
Adventure,Science_Fiction,1969,4
Comedy,Fantasy,1969,3
Comedy,Science_Fiction,1969,4
Action,Fantasy,1991,10
Crime,History,1992,1
Mystery,Science_Fiction,1978,1
Comedy,Mystery,1991,6
Drama,Horror,1975,4
History,Horror,1975,1
History,War,1975,5
Action,Western,1985,2
Crime,Western,1985,1
Drama,Western,1985,2
Action,Music,1984,1
Music,Thriller,1984,1
Adventure,Mystery,1992,2
Adventure,Horror,1990,2
Comedy,Music,1933,5
Comedy,Romance,1933,18
Music,Romance,1933,7
Comedy,Music,1936,9
Drama,History,1936,9
Drama,Family,1949,4
Drama,Romance,1949,20
Family,Romance,1949,3
Comedy,Fantasy,1935,3
Comedy,Science_Fiction,1935,1
Fantasy,Romance,1935,2
Fantasy,Science_Fiction,1935,1
Romance,Science_Fiction,1935,1
Comedy,Family,1947,3
Drama,Family,1944,2
Drama,Music,1973,5
History,Music,1973,1
Adventure,History,1972,1
Drama,History,1915,2
Drama,War,1915,4
History,War,1915,2
History,War,1971,2
Adventure,Western,1939,2
Action,Comedy,1924,2
Action,Comedy,1955,2
Adventure,Comedy,1955,2
Action,Drama,1920,3
Action,Romance,1920,2
Drama,Romance,1920,5
Drama,Horror,1939,1
Horror,Romance,1939,1
Comedy,Drama,1938,14
Adventure,History,1984,2
Drama,Fantasy,1959,3
Drama,Music,1959,3
Fantasy,Music,1959,1
Music,Romance,1959,3
Adventure,Animation,1984,2
Animation,Fantasy,1984,4
Action,Comedy,1979,19
Comedy,War,1976,1
Action,Foreign,1991,3
Drama,Horror,1955,1
Comedy,Horror,1993,6
Drama,Science_Fiction,1936,1
Comedy,Foreign,1989,2
Foreign,Romance,1989,3
Family,Romance,2003,7
Action,History,2003,5
Documentary,History,2003,2
Documentary,War,2003,1
Comedy,War,2002,1
Foreign,War,2002,2
Adventure,Mystery,2003,2
Comedy,Romance,2004,76
Animation,Drama,2004,6
Animation,Family,2004,23
Animation,Music,2004,2
Drama,Family,2004,21
Drama,Music,2004,14
Family,Music,2004,2
Action,Crime,1951,2
Comedy,Horror,2003,11
Foreign,Thriller,1998,3
Action,Crime,1967,7
Action,Thriller,1967,11
Adventure,Crime,1967,3
Adventure,Drama,1967,7
Adventure,Thriller,1967,3
Action,History,1975,3
Adventure,History,1975,2
Drama,Science_Fiction,1941,1
Horror,Science_Fiction,1941,3
Comedy,Family,1953,3
Comedy,War,1949,1
Romance,War,1949,3
Comedy,War,1957,2
Action,Adventure,1944,2
Action,Drama,1944,5
Action,Romance,1944,1
Action,Thriller,1944,1
Adventure,Drama,1944,3
Adventure,Romance,1944,3
Adventure,Thriller,1944,1
Adventure,War,1944,1
Drama,Romance,1944,14
Romance,Thriller,1944,2
Romance,War,1944,7
Thriller,War,1944,2
Adventure,Crime,1941,1
Adventure,Thriller,1941,3
Crime,Drama,1941,10
Drama,Thriller,1941,11
Crime,Romance,1947,3
Drama,Western,1943,2
Crime,Drama,1940,12
Crime,Thriller,1940,9
Drama,Thriller,1940,10
Comedy,Drama,1948,8
Comedy,Family,1948,1
Drama,Science_Fiction,1975,1
Drama,Science_Fiction,1969,3
Science_Fiction,Thriller,1969,3
Horror,Science_Fiction,1961,4
Adventure,Family,1968,7
Adventure,Music,1968,1
Comedy,Science_Fiction,1962,3
Science_Fiction,Thriller,2004,24
Comedy,Crime,2004,15
Comedy,Drama,2004,102
Action,Adventure,2004,41
Action,Family,2004,9
Drama,History,2004,15
Comedy,Thriller,1977,5
