genre_1,genre_2,release_year
Adventure,Family,1978
Adventure,Fantasy,1978
Adventure,Music,1978
Family,Fantasy,1978
Family,Music,1978
Fantasy,Music,1978
Action,Comedy,1962
Action,Romance,1962
Comedy,Romance,1962
Action,Comedy,1991
Action,Romance,1991
Action,Thriller,1991
Comedy,Romance,1991
Comedy,Thriller,1991
Romance,Thriller,1991
Comedy,Drama,1991
Action,Comedy,2003
Action,Crime,2003
Action,Thriller,2003
Comedy,Crime,2003
Comedy,Thriller,2003
Crime,Thriller,2003
Mystery,Thriller,2003
Comedy,Drama,2003
Comedy,Family,2003
Drama,Family,2003
Comedy,Documentary,2003
Comedy,Romance,2003
Documentary,Romance,2003
Drama,Foreign,2002
Drama,Music,2002
Drama,Romance,2002
Foreign,Music,2002
Foreign,Romance,2002
Music,Romance,2002
Drama,Thriller,2002
Comedy,Family,2003
Action,Adventure,2003
Action,Science_Fiction,2003
Action,Thriller,2003
Adventure,Science_Fiction,2003
Adventure,Thriller,2003
Science_Fiction,Thriller,2003
Crime,Drama,2002
Crime,Romance,2002
Crime,Thriller,2002
Drama,Romance,2002
Drama,Thriller,2002
Romance,Thriller,2002
Drama,Foreign,2002
Crime,Drama,2003
Crime,Thriller,2003
Drama,Thriller,2003
Comedy,Family,2003
Crime,Drama,2002
Documentary,Music,2002
Comedy,Drama,2003
Comedy,Romance,2003
Drama,Romance,2003
Drama,Romance,2002
Drama,Romance,2002
Comedy,Drama,2000
Comedy,Romance,2000
Drama,Romance,2000
Drama,Music,1985
Drama,Fantasy,1986
Drama,Music,1986
Drama,Romance,1986
Fantasy,Music,1986
Fantasy,Romance,1986
Music,Romance,1986
Drama,Music,1984
Drama,Music,1984
Action,Adventure,1986
Action,Animation,1986
Action,Family,1986
Action,Fantasy,1986
Action,Romance,1986
Adventure,Animation,1986
Adventure,Family,1986
Adventure,Fantasy,1986
Adventure,Romance,1986
Animation,Family,1986
Animation,Fantasy,1986
Animation,Romance,1986
Family,Fantasy,1986
Family,Romance,1986
Fantasy,Romance,1986
Drama,Romance,2002
Drama,TV_Movie,2002
Romance,TV_Movie,2002
Drama,Music,1990
Drama,Romance,1990
Music,Romance,1990
Comedy,Music,1980
Comedy,Music,1957
Comedy,Romance,1957
Music,Romance,1957
Comedy,Drama,1956
Comedy,Music,1956
Comedy,Romance,1956
Drama,Music,1956
Drama,Romance,1956
Music,Romance,1956
Action,Adventure,2003
Action,Science_Fiction,2003
Action,Thriller,2003
Adventure,Science_Fiction,2003
Adventure,Thriller,2003
Science_Fiction,Thriller,2003
Action,Comedy,2003
Action,Romance,2003
Action,Thriller,2003
Comedy,Romance,2003
Comedy,Thriller,2003
Romance,Thriller,2003
Action,Comedy,2001
Comedy,Drama,2002
Comedy,Romance,2002
Drama,Romance,2002
Action,Adventure,2002
Action,Animation,2002
Action,Fantasy,2002
Adventure,Animation,2002
Adventure,Fantasy,2002
Animation,Fantasy,2002
Comedy,Fantasy,2003
Action,Comedy,2003
Comedy,Drama,2002
Comedy,Foreign,2002
Drama,Foreign,2002
Animation,Family,2003
Action,Crime,2003
Horror,Thriller,2003
Drama,Foreign,2002
Action,Crime,2003
Action,Thriller,2003
Crime,Thriller,2003
Crime,Drama,2003
Crime,Romance,2003
Drama,Romance,2003
Drama,Family,2003
Action,Western,1966
Action,Comedy,1991
Action,Crime,1991
Action,Thriller,1991
Comedy,Crime,1991
Comedy,Thriller,1991
Crime,Thriller,1991
Drama,Foreign,1997
Drama,War,1997
Foreign,War,1997
Comedy,Music,1957
Comedy,Romance,1957
Music,Romance,1957
Comedy,Family,1972
Action,Adventure,1970
Action,Drama,1970
Action,Western,1970
Adventure,Drama,1970
Adventure,Western,1970
Drama,Western,1970
Drama,Mystery,1998
Drama,Romance,1998
Mystery,Romance,1998
Action,Horror,1973
Action,Thriller,1973
Horror,Thriller,1973
Horror,Thriller,1963
Action,Drama,1971
Crime,Documentary,2001
Comedy,Foreign,1999
Comedy,Romance,1999
Foreign,Romance,1999
Comedy,Drama,1952
Comedy,Romance,1952
Drama,Romance,1952
Adventure,Family,1950
Horror,Thriller,1990
Comedy,Romance,1966
Comedy,Documentary,1974
Comedy,Family,1974
Documentary,Family,1974
Comedy,Drama,1976
Comedy,Romance,1976
Drama,Romance,1976
Comedy,Romance,1961
Action,Comedy,1939
Action,Western,1939
Comedy,Western,1939
Comedy,Drama,1979
Comedy,Romance,1979
Comedy,Western,1979
Drama,Romance,1979
Drama,Western,1979
Romance,Western,1979
Animation,Drama,1962
Animation,Family,1962
Animation,Music,1962
Animation,Romance,1962
Drama,Family,1962
Drama,Music,1962
Drama,Romance,1962
Family,Music,1962
Family,Romance,1962
Music,Romance,1962
Comedy,Drama,1987
Drama,War,1965
Action,Drama,1992
Action,Thriller,1992
Drama,Thriller,1992
Action,Drama,1957
Action,Thriller,1957
Action,Western,1957
Drama,Thriller,1957
Drama,Western,1957
Thriller,Western,1957
Action,Adventure,1965
Action,Drama,1965
Action,Western,1965
Adventure,Drama,1965
Adventure,Western,1965
Drama,Western,1965
Action,Comedy,1991
Action,Family,1991
Action,Thriller,1991
Comedy,Family,1991
Comedy,Thriller,1991
Family,Thriller,1991
Comedy,Drama,1997
Comedy,Fantasy,1997
Comedy,Science_Fiction,1997
Drama,Fantasy,1997
Drama,Science_Fiction,1997
Fantasy,Science_Fiction,1997
Drama,Romance,1955
Drama,Western,1955
Romance,Western,1955
Drama,Family,1970
Documentary,Music,1973
Drama,Romance,1955
Drama,War,1955
Romance,War,1955
Comedy,Drama,1963
Comedy,Family,1963
Comedy,Romance,1963
Drama,Family,1963
Drama,Romance,1963
Family,Romance,1963
Documentary,Drama,1929
Action,Drama,1945
Action,War,1945
Drama,War,1945
Action,Drama,1951
Action,War,1951
Drama,War,1951
Thriller,War,1947
Action,Drama,1964
Action,History,1964
Action,War,1964
Drama,History,1964
Drama,War,1964
History,War,1964
Action,Drama,1956
Action,War,1956
Drama,War,1956
Comedy,Drama,1991
Action,Drama,1969
Action,History,1969
Action,War,1969
Drama,History,1969
Drama,War,1969
History,War,1969
Comedy,Drama,1992
Comedy,Romance,1992
Drama,Romance,1992
Adventure,Romance,1930
Adventure,Western,1930
Romance,Western,1930
Drama,Thriller,1946
Action,Western,1966
Adventure,Drama,1965
Drama,Romance,1960
Adventure,Drama,1957
Adventure,War,1957
Drama,War,1957
Action,Comedy,1972
Action,Crime,1972
Comedy,Crime,1972
Drama,Romance,1958
Documentary,Drama,1934
Crime,Drama,1989
Crime,Romance,1989
Crime,Thriller,1989
Drama,Romance,1989
Drama,Thriller,1989
Romance,Thriller,1989
Drama,Thriller,1969
Action,Drama,1960
Action,History,1960
Action,War,1960
Drama,History,1960
Drama,War,1960
History,War,1960
Action,Adventure,1966
Action,Drama,1966
Action,War,1966
Adventure,Drama,1966
Adventure,War,1966
Drama,War,1966
Action,Drama,1951
Action,History,1951
Action,War,1951
Drama,History,1951
Drama,War,1951
History,War,1951
Crime,Drama,1962
Drama,Romance,1960
Drama,Western,1960
Romance,Western,1960
Comedy,Family,1997
Comedy,Drama,1978
Comedy,Fantasy,1978
Comedy,Music,1978
Drama,Fantasy,1978
Drama,Music,1978
Fantasy,Music,1978
Drama,Romance,1991
Crime,Drama,1947
Crime,Drama,1992
Crime,Romance,1992
Drama,Romance,1992
Drama,Western,1973
Action,Thriller,1986
Drama,History,1997
Drama,War,1997
History,War,1997
Mystery,Thriller,1991
Action,Comedy,1972
Action,Western,1972
Comedy,Western,1972
Comedy,Science_Fiction,1990
Comedy,Music,1967
Comedy,Romance,1967
Music,Romance,1967
Comedy,Drama,1990
Comedy,Romance,2003
Action,Adventure,2003
Action,Comedy,2003
Action,Thriller,2003
Adventure,Comedy,2003
Adventure,Thriller,2003
Comedy,Thriller,2003
Animation,Family,2003
Action,Comedy,2002
Action,Crime,2002
Comedy,Crime,2002
Drama,Romance,2002
Comedy,Drama,2002
Comedy,Romance,2002
Drama,Romance,2002
Comedy,Romance,2003
Action,Crime,2002
Action,Drama,2002
Action,Thriller,2002
Crime,Drama,2002
Crime,Thriller,2002
Drama,Thriller,2002
Comedy,Romance,2003
Crime,Thriller,1962
Drama,Foreign,1996
Drama,History,1966
Drama,War,1966
History,War,1966
Drama,War,1971
Drama,History,1921
Comedy,Romance,1999
Horror,Science_Fiction,2002
Horror,Thriller,2002
Science_Fiction,Thriller,2002
Action,Adventure,2003
Action,Comedy,2003
Adventure,Comedy,2003
Action,Crime,2001
Action,Drama,2001
Action,Thriller,2001
Crime,Drama,2001
Crime,Thriller,2001
Drama,Thriller,2001
Comedy,Romance,1999
Drama,Thriller,2001
Drama,Romance,1974
Drama,Romance,1993
Drama,History,1979
Adventure,Drama,1964
Comedy,Drama,1939
Comedy,Romance,1939
Drama,Romance,1939
Horror,Thriller,1962
Crime,Drama,1937
Crime,Romance,1937
Drama,Romance,1937
Comedy,Drama,1956
Comedy,Romance,1956
Drama,Romance,1956
Action,Adventure,1991
Action,Drama,1991
Action,Thriller,1991
Adventure,Drama,1991
Adventure,Thriller,1991
Drama,Thriller,1991
Comedy,Crime,1977
Action,Adventure,1953
Action,Drama,1953
Action,Fantasy,1953
Action,Romance,1953
Adventure,Drama,1953
Adventure,Fantasy,1953
Adventure,Romance,1953
Drama,Fantasy,1953
Drama,Romance,1953
Fantasy,Romance,1953
Comedy,Romance,1979
Comedy,Romance,1964
Comedy,Romance,1992
Comedy,Drama,1960
Comedy,Romance,1960
Drama,Romance,1960
Comedy,Drama,1991
Comedy,Foreign,1991
Drama,Foreign,1991
Action,Adventure,1952
Action,Drama,1952
Adventure,Drama,1952
Comedy,History,1970
Comedy,Foreign,1965
Comedy,Romance,1965
Foreign,Romance,1965
Fantasy,Horror,1976
Fantasy,Thriller,1976
Horror,Thriller,1976
Comedy,Crime,1993
Comedy,Drama,1993
Comedy,Foreign,1993
Comedy,History,1993
Comedy,Romance,1993
Comedy,Thriller,1993
Crime,Drama,1993
Crime,Foreign,1993
Crime,History,1993
Crime,Romance,1993
Crime,Thriller,1993
Drama,Foreign,1993
Drama,History,1993
Drama,Romance,1993
Drama,Thriller,1993
Foreign,History,1993
Foreign,Romance,1993
Foreign,Thriller,1993
History,Romance,1993
History,Thriller,1993
Romance,Thriller,1993
Comedy,Drama,1972
Comedy,Romance,1972
Action,Drama,2003
Action,Science_Fiction,2003
Drama,Science_Fiction,2003
Adventure,Animation,2003
Adventure,Family,2003
Animation,Family,2003
Action,Science_Fiction,2003
Action,Thriller,2003
Science_Fiction,Thriller,2003
Crime,Thriller,2003
Action,Adventure,2003
Action,Fantasy,2003
Adventure,Fantasy,2003
Action,Fantasy,2003
Action,Science_Fiction,2003
Action,Thriller,2003
Fantasy,Science_Fiction,2003
Fantasy,Thriller,2003
Science_Fiction,Thriller,2003
Drama,History,2002
Drama,Romance,2002
History,Romance,2002
Comedy,Drama,2002
Comedy,Romance,2002
Drama,Romance,2002
Drama,Romance,2003
Comedy,Romance,2000
Drama,Fantasy,2003
Drama,Science_Fiction,2003
Fantasy,Science_Fiction,2003
Action,Adventure,2003
Action,Comedy,2003
Action,Crime,2003
Action,Thriller,2003
Adventure,Comedy,2003
Adventure,Crime,2003
Adventure,Thriller,2003
Comedy,Crime,2003
Comedy,Thriller,2003
Crime,Thriller,2003
Comedy,Drama,2003
Comedy,Romance,2003
Drama,Romance,2003
Action,Adventure,2003
Action,Comedy,2003
Adventure,Comedy,2003
Comedy,Drama,2002
Comedy,Thriller,2002
Drama,Thriller,2002
Crime,Drama,2002
Crime,Thriller,2002
Drama,Thriller,2002
Drama,Foreign,2002
Drama,Romance,2002
Foreign,Romance,2002
Comedy,Drama,2002
Comedy,Music,2002
Drama,Music,2002
Drama,Foreign,2002
Drama,Romance,2002
Foreign,Romance,2002
Drama,Family,1995
Comedy,Drama,1991
Comedy,Family,1991
Comedy,Romance,1991
Drama,Family,1991
Drama,Romance,1991
Family,Romance,1991
Comedy,Family,1994
Action,Comedy,1990
Action,Crime,1990
Action,Mystery,1990
Action,Thriller,1990
Comedy,Crime,1990
Comedy,Mystery,1990
Comedy,Thriller,1990
Crime,Mystery,1990
Crime,Thriller,1990
Mystery,Thriller,1990
Comedy,Drama,1963
Drama,Music,2003
Action,Adventure,2003
Action,Fantasy,2003
Action,Thriller,2003
Adventure,Fantasy,2003
Adventure,Thriller,2003
Fantasy,Thriller,2003
Drama,History,2003
Action,Adventure,2003
Action,Comedy,2003
Action,Family,2003
Action,Science_Fiction,2003
Adventure,Comedy,2003
Adventure,Family,2003
Adventure,Science_Fiction,2003
Comedy,Family,2003
Comedy,Science_Fiction,2003
Family,Science_Fiction,2003
Comedy,Crime,2001
Comedy,Drama,2001
Comedy,Thriller,2001
Comedy,War,2001
Crime,Drama,2001
Crime,Thriller,2001
Crime,War,2001
Drama,Thriller,2001
Drama,War,2001
Thriller,War,2001
Comedy,Music,2003
Adventure,Comedy,2003
Adventure,Crime,2003
Adventure,Drama,2003
Adventure,Foreign,2003
Adventure,Romance,2003
Adventure,Thriller,2003
Comedy,Crime,2003
Comedy,Drama,2003
Comedy,Foreign,2003
Comedy,Romance,2003
Comedy,Thriller,2003
Crime,Drama,2003
Crime,Foreign,2003
Crime,Romance,2003
Crime,Thriller,2003
Drama,Foreign,2003
Drama,Romance,2003
Drama,Thriller,2003
Foreign,Romance,2003
Foreign,Thriller,2003
Romance,Thriller,2003
Comedy,Crime,2003
Comedy,Drama,1972
Comedy,Romance,1972
Drama,Romance,1972
Action,Science_Fiction,1991
Action,Crime,1976
Action,Drama,1976
Crime,Drama,1976
Action,Crime,1974
Action,Thriller,1974
Crime,Thriller,1974
Action,Adventure,1991
Comedy,Romance,1964
Comedy,Family,1961
Drama,Thriller,2001
Adventure,Comedy,1970
Adventure,Crime,1970
Adventure,Mystery,1970
Adventure,Romance,1970
Adventure,Thriller,1970
Comedy,Crime,1970
Comedy,Mystery,1970
Comedy,Romance,1970
Comedy,Thriller,1970
Crime,Mystery,1970
Crime,Romance,1970
Crime,Thriller,1970
Mystery,Romance,1970
Mystery,Thriller,1970
Romance,Thriller,1970
Action,Adventure,1985
Action,Comedy,1985
Adventure,Comedy,1985
Action,Adventure,1989
Action,Science_Fiction,1989
Adventure,Science_Fiction,1989
Action,Comedy,1966
Action,Crime,1973
Action,Drama,1973
Crime,Drama,1973
Comedy,Romance,2003
Drama,Romance,2002
Drama,Thriller,2002
Romance,Thriller,2002
Comedy,Drama,2003
Comedy,Family,2003
Comedy,Music,2003
Drama,Family,2003
Drama,Music,2003
Family,Music,2003
Drama,Foreign,2002
Action,Crime,2003
Action,Thriller,2003
Crime,Thriller,2003
Comedy,Drama,2003
Comedy,Romance,2003
Drama,Romance,2003
Action,Science_Fiction,2001
Documentary,Drama,2003
Action,Comedy,1986
Comedy,Horror,1988
Crime,Drama,1947
Crime,Thriller,1947
Drama,Thriller,1947
Comedy,Drama,1966
Action,Drama,1975
Action,Thriller,1975
Drama,Thriller,1975
Action,Drama,1949
Action,Western,1949
Drama,Western,1949
Comedy,Drama,1995
Drama,History,1964
Crime,Drama,1970
Crime,Thriller,1970
Drama,Thriller,1970
Action,Crime,1973
Action,Drama,1973
Action,Science_Fiction,1973
Action,Thriller,1973
Crime,Drama,1973
Crime,Science_Fiction,1973
Crime,Thriller,1973
Drama,Science_Fiction,1973
Drama,Thriller,1973
Science_Fiction,Thriller,1973
Action,Comedy,1990
Action,Crime,1990
Comedy,Crime,1990
Action,Comedy,2003
Action,Comedy,2001
Comedy,Drama,2003
Drama,Foreign,2002
Comedy,Romance,2003
Comedy,Drama,1994
Comedy,Family,1994
Drama,Family,1994
Comedy,Drama,1997
Comedy,Romance,1997
Drama,Romance,1997
Crime,Horror,1953
Crime,Mystery,1953
Horror,Mystery,1953
Horror,Science_Fiction,1993
Horror,Thriller,1993
Science_Fiction,Thriller,1993
Adventure,Drama,1994
Drama,Horror,1988
Drama,Romance,1988
Drama,Thriller,1988
Horror,Romance,1988
Horror,Thriller,1988
Romance,Thriller,1988
Comedy,Romance,1989
Comedy,Drama,1985
Comedy,Romance,1985
Drama,Romance,1985
Action,Drama,1986
Comedy,Romance,1983
Crime,Horror,1967
Crime,Thriller,1967
Horror,Thriller,1967
Drama,Romance,2000
Drama,War,2000
Romance,War,2000
Action,Thriller,1991
Drama,Romance,1986
Drama,Mystery,1971
Drama,Science_Fiction,1971
Mystery,Science_Fiction,1971
Drama,Music,1967
Drama,Romance,1967
Music,Romance,1967
Drama,Music,2002
Drama,Romance,2000
Comedy,Drama,1949
Action,Crime,2002
Action,Drama,2002
Crime,Drama,2002
Foreign,Science_Fiction,1963
Horror,Science_Fiction,1958
Adventure,Horror,1953
Adventure,Science_Fiction,1953
Horror,Science_Fiction,1953
Comedy,Romance,1979
Action,Horror,1990
Drama,Romance,1948
Comedy,Crime,1963
Comedy,Mystery,1976
Action,Adventure,1985
Action,Thriller,1985
Adventure,Thriller,1985
Horror,Romance,1979
Drama,Romance,1999
Action,Comedy,2002
Documentary,Foreign,2001
Comedy,Drama,1990
Comedy,War,1990
Drama,War,1990
Drama,Romance,2001
Documentary,Music,1996
Drama,Science_Fiction,1990
Adventure,Drama,1999
Drama,Romance,1996
Action,Comedy,2003
Action,Fantasy,2003
Action,Thriller,2003
Comedy,Fantasy,2003
Comedy,Thriller,2003
Fantasy,Thriller,2003
Comedy,Romance,2003
Comedy,Drama,2001
Comedy,Family,2001
Drama,Family,2001
Comedy,Drama,2003
Comedy,Romance,2003
Drama,Romance,2003
Action,Drama,2001
Action,Romance,2001
Action,Western,2001
Drama,Romance,2001
Drama,Western,2001
Romance,Western,2001
Comedy,Drama,2002
Horror,Thriller,2003
Comedy,Drama,2002
Comedy,Music,2002
Comedy,Romance,2002
Drama,Music,2002
Drama,Romance,2002
Music,Romance,2002
Crime,Drama,2003
Crime,Thriller,2003
Drama,Thriller,2003
Comedy,Romance,2003
Action,Comedy,2002
Action,Drama,2002
Action,Romance,2002
Comedy,Drama,2002
Comedy,Romance,2002
Drama,Romance,2002
Drama,Romance,2002
Drama,Fantasy,2003
Drama,Horror,2003
Drama,Mystery,2003
Drama,Romance,2003
Drama,Thriller,2003
Fantasy,Horror,2003
Fantasy,Mystery,2003
Fantasy,Romance,2003
Fantasy,Thriller,2003
Horror,Mystery,2003
Horror,Romance,2003
Horror,Thriller,2003
Mystery,Romance,2003
Mystery,Thriller,2003
Romance,Thriller,2003
Comedy,Crime,2003
Comedy,Drama,2003
Crime,Drama,2003
Comedy,Crime,2003
Comedy,Drama,2003
Comedy,Thriller,2003
Crime,Drama,2003
Crime,Thriller,2003
Drama,Thriller,2003
Comedy,Drama,2002
Comedy,Romance,2002
Drama,Romance,2002
Animation,Drama,2001
Animation,Romance,2001
Drama,Romance,2001
Action,Thriller,2002
Drama,Romance,1974
Action,Comedy,1985
Action,Thriller,1985
Comedy,Thriller,1985
Comedy,Drama,1984
Comedy,Romance,1984
Drama,Romance,1984
Action,Comedy,1992
Action,Crime,1992
Comedy,Crime,1992
Action,Drama,1991
Action,Comedy,1992
Comedy,Crime,1973
Comedy,Drama,1973
Crime,Drama,1973
Adventure,Family,1978
Adventure,Music,1978
Family,Music,1978
Drama,Foreign,2001
Drama,Romance,2001
Foreign,Romance,2001
Drama,Thriller,1963
Drama,Romance,1984
Action,Comedy,1978
Action,Drama,1978
Comedy,Drama,1978
Horror,Science_Fiction,1985
Comedy,Family,1969
Comedy,Music,1969
Comedy,Romance,1969
Family,Music,1969
Family,Romance,1969
Music,Romance,1969
Drama,Foreign,2001
Comedy,Fantasy,1992
Comedy,Science_Fiction,1992
Fantasy,Science_Fiction,1992
Drama,Music,1979
Drama,Romance,1979
Music,Romance,1979
Crime,Mystery,1971
Crime,Thriller,1971
Mystery,Thriller,1971
Drama,Romance,1953
Action,Adventure,1991
Action,Comedy,1991
Action,Family,1991
Adventure,Comedy,1991
Adventure,Family,1991
Comedy,Family,1991
Horror,Mystery,1976
Horror,Thriller,1976
Mystery,Thriller,1976
Horror,Thriller,1989
Action,Adventure,1942
Action,Family,1942
Action,Fantasy,1942
Adventure,Family,1942
Adventure,Fantasy,1942
Family,Fantasy,1942
Comedy,Horror,1985
Comedy,Romance,1985
Horror,Romance,1985
Comedy,Romance,1990
Adventure,Comedy,1960
Adventure,Drama,1960
Adventure,Family,1960
Comedy,Drama,1960
Comedy,Family,1960
Drama,Family,1960
Horror,Science_Fiction,1979
Horror,Thriller,1979
Science_Fiction,Thriller,1979
Adventure,Drama,1937
Adventure,Family,1937
Adventure,Fantasy,1937
Drama,Family,1937
Drama,Fantasy,1937
Family,Fantasy,1937
Comedy,Romance,2003
Mystery,Thriller,2003
Comedy,Music,2003
Comedy,Romance,2003
Music,Romance,2003
Comedy,Drama,2003
Comedy,Family,2003
Drama,Family,2003
Action,Fantasy,2003
Action,Thriller,2003
Fantasy,Thriller,2003
Comedy,Fantasy,2002
Comedy,Horror,2002
Comedy,Mystery,2002
Comedy,Thriller,2002
Fantasy,Horror,2002
Fantasy,Mystery,2002
Fantasy,Thriller,2002
Horror,Mystery,2002
Horror,Thriller,2002
Mystery,Thriller,2002
Drama,Mystery,2002
Drama,Thriller,2002
Mystery,Thriller,2002
Crime,Horror,2002
Crime,Mystery,2002
Crime,Thriller,2002
Horror,Mystery,2002
Horror,Thriller,2002
Mystery,Thriller,2002
Drama,Foreign,2002
Drama,Romance,2002
Drama,War,2002
Romance,War,2002
Action,Comedy,2003
Action,Thriller,2003
Comedy,Thriller,2003
Action,Adventure,2003
Action,Comedy,2003
Action,Thriller,2003
Adventure,Comedy,2003
Adventure,Thriller,2003
Comedy,Thriller,2003
Action,Drama,2003
Action,Family,2003
Drama,Family,2003
Drama,History,2003
Comedy,Romance,2003
Drama,Romance,2003
Adventure,Animation,2003
Adventure,Comedy,2003
Adventure,Drama,2003
Animation,Comedy,2003
Animation,Drama,2003
Comedy,Drama,2003
Horror,Mystery,1983
Horror,Science_Fiction,1983
Mystery,Science_Fiction,1983
Adventure,Drama,2001
Adventure,Music,2001
Adventure,Romance,2001
Drama,Music,2001
Drama,Romance,2001
Music,Romance,2001
Drama,History,1961
Comedy,Drama,1978
Comedy,Romance,1978
Drama,Romance,1978
Comedy,Drama,1974
Comedy,History,1974
Drama,History,1974
Comedy,Drama,1939
Comedy,Romance,1939
Drama,Romance,1939
Documentary,Music,1976
Comedy,Drama,1954
Comedy,Music,1954
Comedy,Western,1954
Drama,Music,1954
Drama,Western,1954
Music,Western,1954
Drama,History,1976
Drama,Mystery,1976
Drama,Thriller,1976
History,Mystery,1976
History,Thriller,1976
Mystery,Thriller,1976
Comedy,Drama,1994
Comedy,Romance,1994
Drama,Romance,1994
Drama,Mystery,1996
Drama,Romance,1996
Mystery,Romance,1996
Action,Science_Fiction,2001
Comedy,Drama,1987
Comedy,Drama,1998
Comedy,Romance,1998
Drama,Romance,1998
Comedy,Family,1992
Comedy,Family,1993
Action,Science_Fiction,1986
Action,Thriller,1986
Science_Fiction,Thriller,1986
Crime,Drama,1991
Crime,Drama,1991
Action,Comedy,1976
Action,Drama,1976
Action,Family,1976
Action,Music,1976
Comedy,Drama,1976
Comedy,Family,1976
Comedy,Music,1976
Drama,Family,1976
Drama,Music,1976
Family,Music,1976
Action,Crime,1986
Action,Thriller,1986
Crime,Thriller,1986
Comedy,Horror,2000
Crime,Drama,1992
Crime,Mystery,1992
Drama,Mystery,1992
Horror,Thriller,1985
Comedy,Crime,1985
Comedy,Thriller,1985
Crime,Thriller,1985
Action,Crime,1995
